district,jiedao,juwei,project,address,match
静安北,共和新路街道,锦灏居委会,平型关路500弄小区,平型关路500弄,
静安北,共和新路街道,锦灏居委会,锦灏家园,延长路152弄,
静安北,共和新路街道,锦灏居委会,平型关路450弄,平型关路450弄,"""601952167e3a052fd49788e4"""
静安北,共和新路街道,锦佳苑居委会,宁祥公寓,万荣路22弄,"""601a2efb7e3a052fd499d790"""
静安北,共和新路街道,锦佳苑居委会,延长中路600弄小区,延长中路600弄,
静安北,共和新路街道,锦佳苑居委会,锦沧公寓,普善路958弄,"""601a2f1f7e3a052fd499e168"""
静安北,共和新路街道,锦佳苑居委会,宁和公寓,万荣路30弄,"""60194dbe7e3a052fd4977b16"""
静安北,共和新路街道,锦佳苑居委会,利丰苑,延长中路628弄,"""601a2f2a7e3a052fd499e4fa"""
静安北,共和新路街道,锦佳苑居委会,延铁小区,延长中路629弄,"""60194dde7e3a052fd4977b7a"""
静安北,共和新路街道,柳营桥居委会,冠华大楼,共和新路1302号,"""60194dce7e3a052fd4977b4f"""
静安北,共和新路街道,柳营桥居委会,枫景苑,柳营路768弄1-8号,"""60194dd27e3a052fd4977b59"""
静安北,共和新路街道,柳营桥居委会,鑫安公寓,柳营路515弄,"""601952357e3a052fd4978941"""
静安北,共和新路街道,柳营桥居委会,共和新路1290弄小区,共和新路1290弄,
静安北,共和新路街道,柳营桥居委会,心族公寓,柳营路650弄,"""60194dce7e3a052fd4977b51"""
静安北,共和新路街道,柳营桥居委会,同济小院,共和新路1304弄,
静安北,共和新路街道,柳营桥居委会,共和新路1280弄小区,共和新路1280弄,
静安北,共和新路街道,柳营桥居委会,新柳公寓,共和新路1453弄,"""601952357e3a052fd4978943"""
静安北,共和新路街道,柳营新村第二居委会,柳营路319弄小区,柳营路319弄,
静安北,共和新路街道,柳营新村第一居委会,柳营路309弄小区,柳营路309弄,
静安北,共和新路街道,洛川居委会,洛川东路400弄小区,洛川东路400弄,
静安北,共和新路街道,洛川居委会,洛川东路352弄小区,洛川东路352弄,
静安北,共和新路街道,洛川中路一千一百弄居委会,柳营路1025弄、洛川中路1100弄小区,柳营路1025弄|洛川中路1100弄,
静安北,共和新路街道,洛平居委会,牡丹苑,洛川东路320弄22~37号,
静安北,共和新路街道,洛平居委会,洛川东路外围老公房,洛川东路|洛川东路320弄|平型关路230弄|平型关路240弄|平型关路250弄|平型关路260弄|平型关路300弄,
静安北,共和新路街道,洛善居委会,洛东苑,洛川中路838弄,"""60194db17e3a052fd4977aed"""
静安北,共和新路街道,洛善居委会,悠和家园,洛川中路777弄,"""60194df57e3a052fd4977bbe"""
静安北,共和新路街道,三阳居委会,黄山路260号、290号、300号,黄山路260号、290号、300号,
静安北,共和新路街道,三阳居委会,三阳小区宝昌路847弄1号-9号,宝昌路847弄1号-9号,
静安北,共和新路街道,三阳居委会,西宝兴路922弄4号-15号小区,西宝兴路922弄4号-15号,
静安北,共和新路街道,三阳居委会,中山北路197弄小区,中山北路197弄,
静安北,共和新路街道,三阳居委会,平型关路37弄1号-6号,平型关路37弄1号-6号,
静安北,共和新路街道,三阳居委会,三阳小区黄山路280弄2号-10号,黄山路280弄2号-10号,
静安北,共和新路街道,三阳居委会,宝昌路788弄1号-5号,宝昌路788弄1号-5号,
静安北,共和新路街道,三阳居委会,中山北路255弄小区,中山北路255弄,
静安北,共和新路街道,三阳居委会,中山北路173弄小区,中山北路173弄,
静安北,共和新路街道,三阳居委会,黄山路210号，220号，230弄，240号，250号,黄山路,
静安北,共和新路街道,申地居委会,申地公寓,柳营路588弄,"""601952427e3a052fd4978967"""
静安北,共和新路街道,申地居委会,仁和恬园,西藏北路1303弄,"""601952487e3a052fd497897d"""
静安北,共和新路街道,申地居委会,共和新路1329、1341、1353、1363弄小区,共和新路1329弄|共和新路1341弄|共和新路1353弄|共和新路1363弄,
静安北,共和新路街道,申地居委会,盛和玲珑,和田路118弄,
静安北,共和新路街道,申地居委会,上环公寓,西藏北路1377弄,"""6019522e7e3a052fd497892d"""
静安北,共和新路街道,申地居委会,和福花苑,和田路288号,"""601952447e3a052fd4978972"""
静安北,共和新路街道,申地居委会,紫薇阁,和田路229弄1～8号,"""601952437e3a052fd497896b"""
静安北,共和新路街道,谈家桥八十弄居委会,谈家桥路85弄、945弄小区,谈家桥路85弄|中山北路945弄,
静安北,共和新路街道,谈家桥八十弄居委会,普善新苑,普善路390弄1-4号,"""60194de97e3a052fd4977b95"""
静安北,共和新路街道,谈家桥八十弄居委会,合建大楼,谈家桥路152号,"""60194da27e3a052fd4977abc"""
静安北,共和新路街道,谈家桥八十弄居委会,城龙公寓,普善路590弄,"""60194d827e3a052fd4977a4a"""
静安北,共和新路街道,谈家桥八十弄居委会,谈家桥路80弄小区,谈家桥路80弄,
静安北,共和新路街道,谈家桥居委会,谈家桥路155弄、157弄、163弄小区,谈家桥路155弄、157弄、163弄,
静安北,共和新路街道,谈家宅居委会,老沪太路202-270号、250弄小区,老沪太路202-270号、250弄,
静安北,共和新路街道,谈家宅居委会,洛川中路901弄小区,洛川中路901弄,
静安北,共和新路街道,唐家沙居委会,唐家沙小区,洛川东路200弄|洛川东路140弄|北宝兴路10弄|北宝兴路42弄|平型关路305弄|平型关路265弄|平型关路315弄|洛川东路20-230号|北宝兴路126弄|北宝兴路48-84号|北宝兴路86-112号|北宝兴路122号|北宝兴路128号|平型关路235弄|平型关路245弄|平型关路255弄,"""6019523c7e3a052fd4978957"""
静安北,共和新路街道,新理想居委会,洛川东路494弄小区,洛川东路494弄,
静安北,共和新路街道,新理想居委会,和安小区,和田路421-451弄,"""601952367e3a052fd4978945"""
静安北,共和新路街道,新理想居委会,新理想家园,洛川中路600弄,"""601a2f427e3a052fd499e9a7"""
静安北,共和新路街道,延新居委会,爱甸苑,延长路162弄,"""601951f57e3a052fd4978884"""
静安北,共和新路街道,延新居委会,延新小区,共和新路1725弄|延长路,"""601952327e3a052fd497893a"""
静安北,共和新路街道,永乐居委会,久乐苑,延长中路700弄,"""60194dd37e3a052fd4977b5d"""
静安北,共和新路街道,永乐居委会,永乐苑,延长中路800弄,"""60194de27e3a052fd4977b85"""
静安北,共和新路街道,中山北路八九九弄居委会,上海滩大宁城,中山北路899弄,"""60194dc57e3a052fd4977b2e"""
静安北,共和新路街道,中山北路八零五弄居委会,中山北路831弄小区,中山北路831弄,
静安北,共和新路街道,中山北路八零五弄居委会,中山北路805弄小区,中山北路805弄,
静安北,共和新路街道,中山北路八零五弄居委会,共和新路1200弄小区,共和新路1200弄,
静安北,临汾路街道,保德路四二五弄居委会,岭南公寓,岭南公寓,"""60194f4b7e3a052fd4977fda"""
静安北,临汾路街道,场中路一零一一弄居委会,临汾花园,临汾路135弄|场中路1011弄,"""60194fda7e3a052fd49781d4"""
静安北,临汾路街道,场中路一零一一弄居委会,思美公寓,思美公寓,"""60194efc7e3a052fd4977ee4"""
静安北,临汾路街道,场中路一零一一弄居委会,里昂公寓,里昂公寓,"""60194f087e3a052fd4977f05"""
静安北,临汾路街道,场中路一零一一弄居委会,紫腾苑,紫腾苑,"""60194f4a7e3a052fd4977fd3"""
静安北,临汾路街道,汾西路二六一弄居委会,阳曲小区,临汾路300弄,"""60194fcf7e3a052fd49781ad"""
静安北,临汾路街道,临汾路二九九弄居委会,恒安小区,临汾路299弄,"""60194f987e3a052fd49780e6"""
静安北,临汾路街道,临汾路三八零弄居委会,鹏程宝都,鹏程宝都,"""60194f577e3a052fd4978005"""
静安北,临汾路街道,临汾路三八零弄居委会,星林苑,星林苑,"""60194f567e3a052fd4978001"""
静安北,临汾路街道,临汾路三八零弄居委会,星城花苑,星城花苑,"""60194f997e3a052fd49780ef"""
静安北,临汾路街道,临汾路三八零弄居委会,阳曲路391弄,阳曲路391弄,"""60194ef77e3a052fd4977ed2"""
静安北,临汾路街道,临汾路三七五弄居委会,临汾路375弄,临汾路375弄,
静安北,临汾路街道,岭南路二七零弄居委会,岭南路270弄,岭南路270弄,"""60194f9a7e3a052fd49780f3"""
静安北,临汾路街道,岭南路一百弄居委会,岭南路100弄,岭南路100弄,"""60194fcb7e3a052fd497819c"""
静安北,临汾路街道,阳曲路七六零弄居委会,景凤路380弄,景凤路380弄,"""60194eff7e3a052fd4977ee9"""
静安北,临汾路街道,阳曲路七六零弄居委会,景凤路52弄,景凤路52弄,
静安北,临汾路街道,阳曲路七六零弄居委会,阳曲路760弄（1-9号）,阳曲路760弄小区,
静安北,临汾路街道,阳曲路七六零弄居委会,景凤路280弄,景凤路280弄,"""60194ef47e3a052fd4977ec9"""
静安北,临汾路街道,阳曲路七六零弄居委会,景阳小区,景凤路301弄,
静安北,临汾路街道,阳曲路七六零弄居委会,阳曲路760弄（10-20号）,阳曲路760弄（10-20号）,
静安北,临汾路街道,阳曲路七六零弄居委会,阳曲路800弄,阳曲路800弄,"""60194efa7e3a052fd4977edf"""
静安北,临汾路街道,阳曲路七六零弄居委会,驰骋小区,驰骋小区,
静安北,临汾路街道,阳曲路七六零弄居委会,景凤路218弄,景凤路218弄,
静安北,临汾路街道,阳曲路七六零弄居委会,星阳苑,保德路258弄,"""60194f087e3a052fd4977f07"""
静安北,临汾路街道,阳曲路四七零弄居委会,新唐山里,新唐山里,
静安北,彭浦新村街道,保德路九二一弄居委会,星纪花苑（保德路921弄）,保德路921弄,
静安北,彭浦新村街道,保德路九二一弄居委会,星纪花苑（4470弄）,4470弄,
静安北,彭浦新村街道,保德路九二一弄居委会,怡丰公寓,共和新路4406弄,"""60194f047e3a052fd4977efe"""
静安北,彭浦新村街道,保德路一三一六弄居委会,屹立公寓,保德路1258弄,"""60194f017e3a052fd4977eef"""
静安北,彭浦新村街道,保德路一三一六弄居委会,保德路1316弄小区,保德路1316弄,
静安北,彭浦新村街道,保德路一三一六弄居委会,保德公寓,保德路1316弄,"""60194fdc7e3a052fd49781d9"""
静安北,彭浦新村街道,保德路一三一六弄居委会,紫金兰花苑,共和新路4618号,"""60194f927e3a052fd49780d7"""
静安北,彭浦新村街道,保德路一三一六弄居委会,保德小区,保德路1316弄,
静安北,彭浦新村街道,保平居委会,新汾小区,保德路891弄,"""60194f8c7e3a052fd49780bd"""
静安北,彭浦新村街道,保平居委会,保平小区,保德路831弄,"""60194fca7e3a052fd4978199"""
静安北,彭浦新村街道,场中路二六零一弄居委会,绿泉公寓,三泉路333弄,"""60194f577e3a052fd4978003"""
静安北,彭浦新村街道,场中路二六零一弄居委会,场中路2601弄小区,场中路2601弄,
静安北,彭浦新村街道,场中路二六零一弄居委会,临汾路1513弄小区,临汾路1513弄,
静安北,彭浦新村街道,场中路二六零一弄居委会,北杰公寓,场中路2765弄,"""60194f467e3a052fd4977fc4"""
静安北,彭浦新村街道,场中路二四零一弄居委会,曲沃世纪小区,曲沃路35弄、79弄,
静安北,彭浦新村街道,场中路二四零一弄居委会,场中路2401弄小区,场中路2401弄,
静安北,彭浦新村街道,场中路二四七一弄居委会,三泉路332弄,三泉路332弄,"""60194f897e3a052fd49780b4"""
静安北,彭浦新村街道,场中路二四七一弄居委会,闻喜路1223弄,闻喜路1223弄,"""60194f957e3a052fd49780e2"""
静安北,彭浦新村街道,场中路二四七一弄居委会,场中路2471弄小区,场中路2471弄,
静安北,彭浦新村街道,共和新路四五五五弄居委会,平顺路721弄,平顺路721弄,"""60194ef57e3a052fd4977ece"""
静安北,彭浦新村街道,共和新路四五五五弄居委会,共和新路4605弄,共和新路4605弄,"""60194f447e3a052fd4977fbd"""
静安北,彭浦新村街道,共和新路四五五五弄居委会,共和新路4555弄,共和新路4555弄,"""60194f537e3a052fd4977ff3"""
静安北,彭浦新村街道,共和新路四五五五弄居委会,保德路1120弄,保德路1120弄,"""60194eff7e3a052fd4977eed"""
静安北,彭浦新村街道,共和新路四五五五弄居委会,共和新路4699弄,共和新路4699弄,"""60194f547e3a052fd4977ff8"""
静安北,彭浦新村街道,共和新路四五五五弄居委会,保德路1010弄,保德路1010弄,"""60194f597e3a052fd4978008"""
静安北,彭浦新村街道,共康三村居委会,共康三村,长临路200弄,"""60194fd57e3a052fd49781c3"""
静安北,彭浦新村街道,共康四村第二居委会,共康四村第二居委会,长临路380弄（共四二）,
静安北,彭浦新村街道,共康四村第一居委会,共康四村第一居委会,长临路380弄（共四一）,
静安北,彭浦新村街道,临汾路八九四弄居委会,海通公寓,临汾路808弄,"""60194f487e3a052fd4977fc8"""
静安北,彭浦新村街道,临汾路八九四弄居委会,康平小区（临汾路828弄）,临汾路828弄,
静安北,彭浦新村街道,临汾路八九四弄居委会,康平小区（临汾路850弄）,临汾路850弄,
静安北,彭浦新村街道,临汾路八九四弄居委会,康平小区（汾西路885弄）,汾西路885弄,
静安北,彭浦新村街道,临汾路八九四弄居委会,康平小区（临汾路894弄）,临汾路894弄,
静安北,彭浦新村街道,临汾路八九四弄居委会,康平小区（汾西路815弄）,汾西路815弄,
静安北,彭浦新村街道,临汾路八九四弄居委会,康平小区（汾西路825号-875号）,汾西路825号-875号,
静安北,彭浦新村街道,临汾路一二四四弄居委会,干休所小区,保德路1213弄,
静安北,彭浦新村街道,临汾路一二四四弄居委会,曲沃路373弄小区,曲沃路373弄,
静安北,彭浦新村街道,临汾路一二四四弄居委会,临汾路1244弄小区,临汾路1244弄,
静安北,彭浦新村街道,临汾路一二四四弄居委会,昌盛苑（新321弄）,曲沃路321弄,
静安北,彭浦新村街道,临汾路一五六四弄居委会,临汾路1564弄小区,临汾路1564弄,
静安北,彭浦新村街道,临汾路一五一五弄居委会,金泉苑,场中路2965弄,
静安北,彭浦新村街道,临汾路一五一五弄居委会,临汾路1565弄小区,临汾路1565弄,
静安北,彭浦新村街道,临汾路一五一五弄居委会,临汾路1515弄小区,临汾路1515弄,
静安北,彭浦新村街道,岭南路五三九弄居委会,岭南小区,岭南路539弄,"""60194f897e3a052fd49780b6"""
